NumPy API,,,,,,
meshgrid,"Return coordinate matrices from coordinate vectors. Make N-D coordinate arrays for vectorized evaluations of N-D scalar/vector fields over N-D grids, given one-dimensional coordinate arrays x1, x2,...",Creation/Reading,function,,,
mgrid,"`nd_grid` instance which returns a dense multi-dimensional ""meshgrid"". An instance of `numpy.lib.index_tricks.nd_grid` which returns an dense (or fleshed out) mesh-grid when indexed, so that each retu",Creation/Reading,function,,,
min,"Return the minimum of an array or minimum along an axis. Parameters ---------- a : array_like     Input data. axis : None or int or tuple of ints, optional     Axis or axes along which to operate.  By",Computation/Transformation,reduce,,,
min_scalar_type,"min_scalar_type(a) For scalar ``a``, returns the data type with the smallest size and smallest scalar kind which can hold its value.  For non-scalar array ``a``, returns the vector's dtype unmodified.",MetaData/Attributes,dtype,,,
minimum,"minimum(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Element-wise minimum of array elements. Compare two arrays and returns a new ar",Computation/Transformation,,,,
mintypecode,Return the character for the minimum-size type to which given types can be safely cast. The returned type character must represent the smallest size dtype such that an array of the returned type can h,MetaData/Attributes,dtype,,,
mirr,Modified internal rate of return. Parameters ---------- values : array_like     Cash flows (must contain at least one positive and one negative     value) or nan is returned.  The first value is consi,Computation/Transformation,map,,,
mod,"remainder(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return element-wise remainder of division. Computes the remainder complementa",Computation/Transformation,zipmap,,,
modf,"modf(x[, out1, out2], / [, out=(None, None)], *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return the fractional and integral parts of an array, element-",Computation/Transformation,map,,,
moveaxis,Move axes of an array to new positions. Other axes remain in their original order. .. versionadded:: 1.11.0 Parameters ---------- a : np.ndarray     The array whose axes should be reordered. source :,Indexing/Subsetting,index,,,
msort,Return a copy of an array sorted along the first axis. Parameters ---------- a : array_like     Array to be sorted. Returns ------- sorted_array : ndarray     Array of the same type and shape as `a`.,Computation/Transformation,,,,
multiply,"multiply(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Multiply arguments element-wise. Parameters ---------- x1, x2 : array_like",Computation/Transformation,map,,,
nan,"float(x) -> floating point number Convert a string or number to a floating point number, if possible.",Creation/Reading,from type,,,
nan_to_num,"Replace nan with zero and inf with large finite numbers. If `x` is inexact, NaN is replaced by zero, and infinity and -infinity replaced by the respectively largest and most negative finite floating p",Computation/Transformation,map,,,
nanargmax,Return the indices of the maximum values in the specified axis ignoring NaNs. For all-NaN slices ``ValueError`` is raised. Warning: the results cannot be trusted if a slice contains only NaNs and -Inf,Computation/Transformation,reduce w/ index,,,
nanargmin,Return the indices of the minimum values in the specified axis ignoring NaNs. For all-NaN slices ``ValueError`` is raised. Warning: the results cannot be trusted if a slice contains only NaNs and Infs,Computation/Transformation,reduce w/ index,,,
nancumprod,Return the cumulative product of array elements over a given axis treating Not a Numbers (NaNs) as one.  The cumulative product does not change when NaNs are encountered and leading NaNs are replaced,Computation/Transformation,reduce,,,
nancumsum,Return the cumulative sum of array elements over a given axis treating Not a Numbers (NaNs) as zero.  The cumulative sum does not change when NaNs are encountered and leading NaNs are replaced by zero,Computation/Transformation,reduce,,,
nanmax,"Return the maximum of an array or maximum along an axis, ignoring any NaNs.  When all-NaN slices are encountered a ``RuntimeWarning`` is raised and NaN is returned for that slice. Parameters ---------",Computation/Transformation,reduce,,,
nanmean,"Compute the arithmetic mean along the specified axis, ignoring NaNs. Returns the average of the array elements.  The average is taken over the flattened array by default, otherwise over the specified",Computation/Transformation,reduce,,,
nanmedian,"Compute the median along the specified axis, while ignoring NaNs. Returns the median of the array elements. .. versionadded:: 1.9.0 Parameters ---------- a : array_like     Input array or object that",Computation/Transformation,reduce,,,
nanmin,"Return minimum of an array or minimum along an axis, ignoring any NaNs. When all-NaN slices are encountered a ``RuntimeWarning`` is raised and Nan is returned for that slice. Parameters ---------- a :",Computation/Transformation,reduce,,,
nanpercentile,"Compute the qth percentile of the data along the specified axis, while ignoring nan values. Returns the qth percentile(s) of the array elements. .. versionadded:: 1.9.0 Parameters ---------- a : array",Computation/Transformation,reduce,,,
nanprod,Return the product of array elements over a given axis treating Not a Numbers (NaNs) as ones. One is returned for slices that are all-NaN or empty. .. versionadded:: 1.10.0 Parameters ---------- a : a,Computation/Transformation,reduce,,,
nanstd,"Compute the standard deviation along the specified axis, while ignoring NaNs. Returns the standard deviation, a measure of the spread of a distribution, of the non-NaN array elements. The standard dev",Computation/Transformation,reduce,,,
nansum,Return the sum of array elements over a given axis treating Not a Numbers (NaNs) as zero. In NumPy versions <= 1.8.0 Nan is returned for slices that are all-NaN or empty. In later versions zero is ret,Computation/Transformation,reduce,,,
nanvar,"Compute the variance along the specified axis, while ignoring NaNs. Returns the variance of the array elements, a measure of the spread of a distribution.  The variance is computed for the flattened a",Computation/Transformation,reduce,,,
nbytes,"Base object for a dictionary for look-up with any alias for an array dtype. Instances of `_typedict` can not be used as dictionaries directly, first they have to be populated.",Creation/Reading,from type,,,
ndarray,"ndarray(shape, dtype=float, buffer=None, offset=0,         strides=None, order=None) An array object represents a multidimensional, homogeneous array of fixed-size items.  An associated data-type obje",Creation/Reading,from type,,,
ndenumerate,"Multidimensional index iterator. Return an iterator yielding pairs of array coordinates and values. Parameters ---------- arr : ndarray   Input array. See Also -------- ndindex, flatiter Examples ----",Reporting/Output,to type,,,
ndfromtxt,"Load ASCII data stored in a file and return it as a single array. Parameters ---------- fname, kwargs : For a description of input parameters, see `genfromtxt`. See Also -------- numpy.genfromtxt : ge",Indexing/Subsetting,from type,,,
ndim,"Return the number of dimensions of an array. Parameters ---------- a : array_like     Input array.  If it is not already an ndarray, a conversion is     attempted. Returns ------- number_of_dimensions",MetaData/Attributes,dimension,,,
ndindex,"An N-dimensional iterator object to index arrays. Given the shape of an array, an `ndindex` instance iterates over the N-dimensional index of the array. At each iteration a tuple of indices is returne",Reporting/Output,to type,,,
nditer,"Efficient multi-dimensional iterator object to iterate over arrays. To get started using this object, see the :ref:`introductory guide to array iteration <arrays.nditer>`. Parameters ---------- op : n",Reporting/Output,to type,,,
negative,"negative(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Numerical negative, element-wise. Parameters ---------- x : array_like or scalar",Computation/Transformation,map,,,
nested_iters,?,Reporting/Output,to type,,,
newaxis,?,Indexing/Subsetting,index,,,
nextafter,"nextafter(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return the next floating-point value after x1 towards x2, element-wise. Param",Computation/Transformation,zipmap,,,
nonzero,"Return the indices of the elements that are non-zero. Returns a tuple of arrays, one for each dimension of `a`, containing the indices of the non-zero elements in that dimension. The values in `a` are",Computation/Transformation,map w/ index,,,
not_equal,"not_equal(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return (x1 != x2) element-wise. Parameters ---------- x1, x2 : array_like   I",Computation/Transformation,zipmap,,,
nper,Compute the number of periodic payments. :class:`decimal.Decimal` type is not supported. Parameters ---------- rate : array_like     Rate of interest (per period) pmt : array_like     Payment pv : arr,Computation/Transformation,zipmap,,,
npv,"Returns the NPV (Net Present Value) of a cash flow series. Parameters ---------- rate : scalar     The discount rate. values : array_like, shape(M, )     The values of the time series of cash flows.",Computation/Transformation,map,,,
numarray,"str(object='') -> str str(bytes_or_buffer[, encoding[, errors]]) -> str Create a new string object from the given object. If encoding or errors is specified, then the object must expose a data buffer",Creation/Reading,from type,,,
number,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
obj2sctype,"Return the scalar dtype or NumPy equivalent of Python type of an object. Parameters ---------- rep : any     The object of which the type is returned. default : any, optional     If given, this is ret",Creation/Reading,from type,,,
object,The most base type,Creation/Reading,from type,,,
object0,Any Python object.  Character code: 'O'.,Creation/Reading,from type,,,
object_,Any Python object.  Character code: 'O'.,Creation/Reading,from type,,,
ogrid,"`nd_grid` instance which returns an open multi-dimensional ""meshgrid"". An instance of `numpy.lib.index_tricks.nd_grid` which returns an open (i.e. not fleshed out) mesh-grid when indexed, so that only",Creation/Reading,function,,,
oldnumeric,"str(object='') -> str str(bytes_or_buffer[, encoding[, errors]]) -> str Create a new string object from the given object. If encoding or errors is specified, then the object must expose a data buffer",Creation/Reading,from type,,,
ones,"Return a new array of given shape and type, filled with ones. Parameters ---------- shape : int or sequence of ints     Shape of the new array, e.g., ``(2, 3)`` or ``2``. dtype : data-type, optional",Creation/Reading,function,,,
ones_like,Return an array of ones with the same shape and type as a given array. Parameters ---------- a : array_like     The shape and data-type of `a` define these same attributes of     the returned array. d,Creation/Reading,function,,,
outer,"Compute the outer product of two vectors. Given two vectors, ``a = [a0, a1, ..., aM]`` and ``b = [b0, b1, ..., bN]``, the outer product [1]_ is::   [[a0*b0  a0*b1 ... a0*bN ]    [a1*b0    .    [ ...",Computation/Transformation,,,,
packbits,"packbits(myarray, axis=None) Packs the elements of a binary-valued array into bits in a uint8 array. The result is padded to full bytes by inserting zero bits at the end. Parameters ---------- myarray",Computation/Transformation,from type,,,
pad,"Pads an array. Parameters ---------- array : array_like of rank N     Input array pad_width : {sequence, array_like, int}     Number of values padded to the edges of each axis.     ((before_1, after_1",Creation/Reading,combine/split,,,
partition,Return a partitioned copy of an array. Creates a copy of the array with its elements rearranged in such a way that the value of the element in k-th position is in the position it would be in a sorted,Computation/Transformation,,,,
percentile,Compute the qth percentile of the data along the specified axis. Returns the qth percentile(s) of the array elements. Parameters ---------- a : array_like     Input array or object that can be convert,Computation/Transformation,reduce,,,
pi,"float(x) -> floating point number Convert a string or number to a floating point number, if possible.",Creation/Reading,from type,,,
piecewise,"Evaluate a piecewise-defined function. Given a set of conditions and corresponding functions, evaluate each function on the input data wherever its condition is true. Parameters ---------- x : ndarray",Creation/Reading,function,,,
pkgload,"Load one or more packages into parent package top-level namespace. This function is intended to shorten the need to import many subpackages, say of scipy, constantly with statements such as   import s",Other,other,,,
place,"Change elements of an array based on conditional and input values. Similar to ``np.copyto(arr, vals, where=mask)``, the difference is that `place` uses the first N elements of `vals`, where N is the n",Indexing/Subsetting,index,,,
pmt,"Compute the payment against loan principal plus interest. Given:  * a present value, `pv` (e.g., an amount borrowed)  * a future value, `fv` (e.g., 0)  * an interest `rate` compounded once per period,",Computation/Transformation,map,,,
poly,Find the coefficients of a polynomial with the given sequence of roots. Returns the coefficients of the polynomial whose leading coefficient is one for the given sequence of zeros (multiple roots must,Computation/Transformation,reduce,,,
poly1d,"A one-dimensional polynomial class. A convenience class, used to encapsulate ""natural"" operations on polynomials so that said operations may take on their customary form in code (see Examples). Parame",Computation/Transformation,map,,,
polyadd,"Find the sum of two polynomials. Returns the polynomial resulting from the sum of two input polynomials. Each input must be either a poly1d object or a 1D sequence of polynomial coefficients, from hig",Computation/Transformation,zipmap,,,
polyder,"Return the derivative of the specified order of a polynomial. Parameters ---------- p : poly1d or sequence     Polynomial to differentiate.     A sequence is interpreted as polynomial coefficients, se",Computation/Transformation,map,,,
polydiv,"Returns the quotient and remainder of polynomial division. The input arrays are the coefficients (including any coefficients equal to zero) of the ""numerator"" (dividend) and ""denominator"" (divisor) po",Computation/Transformation,zipmap,,,
polyfit,"Least squares polynomial fit. Fit a polynomial ``p(x) = p[0] * x**deg + ... + p[deg]`` of degree `deg` to points `(x, y)`. Returns a vector of coefficients `p` that minimises the squared error. Parame",Computation/Transformation,reduce,,,
polyint,Return an antiderivative (indefinite integral) of a polynomial. The returned order `m` antiderivative `P` of polynomial `p` satisfies :math:`\frac{d^m}{dx^m}P(x) = p(x)` and is defined up to `m - 1` i,Computation/Transformation,map,,,
polymul,Find the product of two polynomials. Finds the polynomial resulting from the multiplication of the two input polynomials. Each input must be either a poly1d object or a 1D sequence of polynomial coeff,Computation/Transformation,map,,,
polynomial,"A sub-package for efficiently dealing with polynomials. Within the documentation for this sub-package, a ""finite power series,"" i.e., a polynomial (also referred to simply as a ""series"") is represente",Computation/Transformation,map,,,
polysub,"Difference (subtraction) of two polynomials. Given two polynomials `a1` and `a2`, returns ``a1 - a2``. `a1` and `a2` can be either array_like sequences of the polynomials' coefficients (including coef",Computation/Transformation,zipmap,,,
polyval,"Evaluate a polynomial at specific values. If `p` is of length N, this function returns the value:     ``p[0]*x**(N-1) + p[1]*x**(N-2) + ... + p[N-2]*x + p[N-1]`` If `x` is a sequence, then `p(x)` is r",Computation/Transformation,map,,,
positive,"positive(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Numerical positive, element-wise. .. versionadded:: 1.13.0 Parameters ---------- x",Computation/Transformation,map,,,
power,"power(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) First array elements raised to powers from second array, element-wise. Raise each",Computation/Transformation,zipmap,,,
ppmt,"Compute the payment against loan principal. Parameters ---------- rate : array_like     Rate of interest (per period) per : array_like, int     Amount paid against the loan changes.  The `per` is the",Computation/Transformation,zipmap,,,
print_function,?,Other,to string,,,
prod,"Return the product of array elements over a given axis. Parameters ---------- a : array_like     Input data. axis : None or int or tuple of ints, optional     Axis or axes along which a product is per",Computation/Transformation,reduce,,,
product,Return the product of array elements over a given axis. See Also -------- prod : equivalent function; see for details.,Computation/Transformation,reduce,,,
promote_types,"promote_types(type1, type2) Returns the data type with the smallest size and smallest scalar kind to which both ``type1`` and ``type2`` may be safely cast. The returned data type is always in native b",Other,other,,,
ptp,"Range of values (maximum - minimum) along an axis. The name of the function comes from the acronym for 'peak to peak'. Parameters ---------- a : array_like     Input values. axis : int, optional     A",Computation/Transformation,reduce,,,
put,Replaces specified elements of an array with given values. The indexing works on the flattened target array. `put` is roughly equivalent to: ::     a.flat[ind] = v Parameters ---------- a : ndarray,Indexing/Subsetting,index,,,
putmask,"putmask(a, mask, values) Changes elements of an array based on conditional and input values. Sets ``a.flat[n] = values[n]`` for each n where ``mask.flat[n]==True``. If `values` is not the same size as",Indexing/Subsetting,index,,,
pv,"Compute the present value. Given:  * a future value, `fv`  * an interest `rate` compounded once per period, of which    there are  * `nper` total  * a (fixed) payment, `pmt`, paid either  * at the beg",Computation/Transformation,map,,,
r_,"Translates slice objects to concatenation along the first axis. This is a simple way to build up arrays quickly. There are two use cases. 1. If the index expression contains comma separated arrays, th",Creation/Reading,combine/split,,,
rad2deg,"rad2deg(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Convert angles from radians to degrees. Parameters ---------- x : array_like     Ang",Computation/Transformation,map,,,
radians,"radians(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Convert angles from degrees to radians. Parameters ---------- x : array_like     Inp",Computation/Transformation,map,,,
random,/======================== Random Number Generation ======================== ==================== ========================================================= Utility functions ===========================\,Computation/Transformation,function,,,
rank,"Return the number of dimensions of an array. If `a` is not already an array, a conversion is attempted. Scalars are zero dimensional. .. note::     This function is deprecated in NumPy 1.9 to avoid co",MetaData/Attributes,dimension,,,
rate,Compute the rate of interest per period. Parameters ---------- nper : array_like     Number of compounding periods pmt : array_like     Payment pv : array_like     Present value fv : array_like     Fu,Computation/Transformation,zipmap,,,
ravel,"Return a contiguous flattened array. A 1-D array, containing the elements of the input, is returned.  A copy is made only if needed. As of NumPy 1.10, the returned array will have the same type as the",Indexing/Subsetting,reshape,,,
ravel_multi_index,"ravel_multi_index(multi_index, dims, mode='raise', order='C') Converts a tuple of index arrays into an array of flat indices, applying boundary modes to the multi-index. Parameters ---------- multi_in",Indexing/Subsetting,reshape,,,
real,Return the real part of the complex argument. Parameters ---------- val : array_like     Input array. Returns ------- out : ndarray or scalar     The real component of the complex argument. If `val` i,Computation/Transformation,map,,,
real_if_close,"If complex input returns a real array if complex parts are close to zero. ""Close to zero"" is defined as `tol` * (machine epsilon of the type for `a`). Parameters ---------- a : array_like     Input ar",Computation/Transformation,map,,,
rec,"Record Arrays ============= Record arrays expose the fields of structured arrays as properties. Most commonly, ndarrays contain elements of a single type, e.g. floats, integers, bools etc.  However, i",Creation/Reading,from type,,,
recarray,"Construct an ndarray that allows field access using attributes. Arrays may have a data-types containing fields, analogous to columns in a spread sheet.  An example is ``[(x, int), (y, float)]``, where",Creation/Reading,from type,,,
recfromcsv,"Load ASCII data stored in a comma-separated file. The returned array is a record array (if ``usemask=False``, see `recarray`) or a masked record array (if ``usemask=True``, see `ma.mrecords.MaskedReco",Creation/Reading,from type,,,
recfromtxt,"Load ASCII data from a file and return it in a record array. If ``usemask=False`` a standard `recarray` is returned, if ``usemask=True`` a MaskedRecords array is returned. Parameters ---------- fname,",Creation/Reading,from type,,,
reciprocal,"reciprocal(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return the reciprocal of the argument, element-wise. Calculates ``1/x``. Paramete",Computation/Transformation,map,,,
record,A data-type scalar that allows field access as attribute lookup.,Other,from type,,,
remainder,"remainder(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return element-wise remainder of division. Computes the remainder complementa",Computation/Transformation,zipmap,,,
repeat,Repeat elements of an array. Parameters ---------- a : array_like     Input array. repeats : int or array of ints     The number of repetitions for each element.  `repeats` is broadcasted     to fit t,Creation/Reading,function,,,
require,Return an ndarray of the provided type that satisfies requirements. This function is useful to be sure that an array with the correct flags is returned for passing to compiled code (perhaps through ct,Creation/Reading,from type,,,
reshape,Gives a new shape to an array without changing its data. Parameters ---------- a : array_like     Array to be reshaped. newshape : int or tuple of ints     The new shape should be compatible with the,Indexing/Subsetting,reshape,,,
resize,"Return a new array with the specified shape. If the new array is larger than the original array, then the new array is filled with repeated copies of `a`.  Note that this behavior is different from a.",Indexing/Subsetting,reshape,,,
result_type,"result_type(*arrays_and_dtypes) Returns the type that results from applying the NumPy type promotion rules to the arguments. Type promotion in NumPy works similarly to the rules in languages like C++,",Other,other,,,
right_shift,"right_shift(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Shift the bits of an integer to the right. Bits are shifted to the right `x",Computation/Transformation,zipmap,,,
rint,"rint(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Round elements of the array to the nearest integer. Parameters ---------- x : array_lik",Computation/Transformation,map,,,
roll,Roll array elements along a given axis. Elements that roll beyond the last position are re-introduced at the first. Parameters ---------- a : array_like     Input array. shift : int or tuple of ints,Indexing/Subsetting,reshape,,,
rollaxis,"Roll the specified axis backwards, until it lies in a given position. This function continues to be supported for backward compatibility, but you should prefer `moveaxis`. The `moveaxis` function was",Indexing/Subsetting,reshape,,,
roots,Return the roots of a polynomial with coefficients given in p. The values in the rank-1 array `p` are coefficients of a polynomial. If the length of `p` is n+1 then the polynomial is described by::,Computation/Transformation,reduce,,,
rot90,Rotate an array by 90 degrees in the plane specified by axes. Rotation direction is from the first towards the second axis. Parameters ---------- m : array_like     Array of two or more dimensions. k,Computation/Transformation,,,,
round,Round an array to the given number of decimals. Refer to `around` for full documentation. See Also -------- around : equivalent function,Computation/Transformation,map,,,
round_,Round an array to the given number of decimals. Refer to `around` for full documentation. See Also -------- around : equivalent function,Computation/Transformation,map,,,
row_stack,"Stack arrays in sequence vertically (row wise). This is equivalent to concatenation along the first axis after 1-D arrays of shape `(N,)` have been reshaped to `(1,N)`. Rebuilds arrays divided by `vsp",Creation/Reading,combine/split,,,
s_,"A nicer way to build up index tuples for arrays. .. note::    Use one of the two predefined instances `index_exp` or `s_`    rather than directly using `IndexExpression`. For any index combination, in",Indexing/Subsetting,index,,,
safe_eval,Protected string evaluation. Evaluate a string containing a Python literal expression without allowing the execution of arbitrary non-literal code. Parameters ---------- source : str     The string to,Other,other,,,
save,"Save an array to a binary file in NumPy ``.npy`` format. Parameters ---------- file : file, str, or pathlib.Path     File or filename to which the data is saved.  If file is a file-object,     then th",Reporting/Output,to type,,,
savetxt,"Save an array to a text file. Parameters ---------- fname : filename or file handle     If the filename ends in ``.gz``, the file is automatically saved in     compressed gzip format.  `loadtxt` under",Reporting/Output,to type,,,
savez,"Save several arrays into a single file in uncompressed ``.npz`` format. If arguments are passed in with no keywords, the corresponding variable names, in the ``.npz`` file, are 'arr_0', 'arr_1', etc.",Reporting/Output,to type,,,
savez_compressed,"Save several arrays into a single file in compressed ``.npz`` format. If keyword arguments are given, then filenames are taken from the keywords. If arguments are passed in with no keywords, then stor",Reporting/Output,to type,,,
sctype2char,"Return the string representation of a scalar dtype. Parameters ---------- sctype : scalar dtype or object     If a scalar dtype, the corresponding string character is     returned. If an object, `scty",Other,to string,,,
sctypeDict,"dict() -> new empty dictionary dict(mapping) -> new dictionary initialized from a mapping object's     (key, value) pairs dict(iterable) -> new dictionary initialized as if via:     d = {}     for k,",Other,other,,,
sctypeNA,"dict() -> new empty dictionary dict(mapping) -> new dictionary initialized from a mapping object's     (key, value) pairs dict(iterable) -> new dictionary initialized as if via:     d = {}     for k,",Other,other,,,
sctypes,"dict() -> new empty dictionary dict(mapping) -> new dictionary initialized from a mapping object's     (key, value) pairs dict(iterable) -> new dictionary initialized as if via:     d = {}     for k,",Other,other,,,
searchsorted,"Find indices where elements should be inserted to maintain order. Find the indices into a sorted array `a` such that, if the corresponding elements in `v` were inserted before the indices, the order o",Computation/Transformation,reduce w/ index,,,
select,"Return an array drawn from elements in choicelist, depending on conditions. Parameters ---------- condlist : list of bool ndarrays     The list of conditions which determine from which array in `choic",Creation/Reading,from type,,,
set_numeric_ops,"set_numeric_ops(op1=func1, op2=func2, ...) Set numerical operators for array objects. Parameters ---------- op1, op2, ... : callable     Each ``op = func`` pair describes an operator to be replaced.",Other,other,,,
set_printoptions,"Set printing options. These options determine the way floating point numbers, arrays and other NumPy objects are displayed. Parameters ---------- precision : int or None, optional     Number of digits",Other,other,,,
set_string_function,Set a Python function to be used when pretty printing arrays. Parameters ---------- f : function or None     Function to be used to pretty print arrays. The function should expect     a single array a,Other,other,,,
setbufsize,Set the size of the buffer used in ufuncs. Parameters ---------- size : int     Size of buffer.,Other,other,,,
setdiff1d,"Find the set difference of two arrays. Return the sorted, unique values in `ar1` that are not in `ar2`. Parameters ---------- ar1 : array_like     Input array. ar2 : array_like     Input comparison ar",Computation/Transformation,zipreduce,,,
seterr,"Set how floating-point errors are handled. Note that operations on integer scalar types (such as `int16`) are handled like floating point, and are affected by these settings. Parameters ---------- all",Other,other,,,
seterrcall,"Set the floating-point error callback function or log object. There are two ways to capture floating-point error messages.  The first is to set the error-handler to 'call', using `seterr`.  Then, set",Other,other,,,
seterrobj,seterrobj(errobj) Set the object that defines floating-point error handling. The error object contains all information that defines the error handling behavior in NumPy. `seterrobj` is used internally,Other,other,,,
setxor1d,"Find the set exclusive-or of two arrays. Return the sorted, unique values that are in only one (not both) of the input arrays. Parameters ---------- ar1, ar2 : array_like     Input arrays. assume_uniq",Computation/Transformation,zipreduce,,,
shape,Return the shape of an array. Parameters ---------- a : array_like     Input array. Returns ------- shape : tuple of ints     The elements of the shape tuple give the lengths of the     corresponding,MetaData/Attributes,dimension,,,
shares_memory,"shares_memory(a, b, max_work=None) Determine if two arrays share memory Parameters ---------- a, b : ndarray     Input arrays max_work : int, optional     Effort to spend on solving the overlap proble",Other,other,,,
short,16-bit integer. Character code ``h``. C short compatible.,Creation/Reading,from type,,,
show_config,?,Other,other,,,
sign,"sign(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Returns an element-wise indication of the sign of a number. The `sign` function returns",Computation/Transformation,map,,,
signbit,"signbit(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Returns element-wise True where signbit is set (less than zero). Parameters --------",Computation/Transformation,map,,,
signedinteger,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
sin,"sin(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Trigonometric sine, element-wise. Parameters ---------- x : array_like     Angle, in rad",Computation/Transformation,map,,,
sinc,Return the sinc function. The sinc function is :math:`\sin(\pi x)/(\pi x)`. Parameters ---------- x : ndarray     Array (possibly multi-dimensional) of values for which to to     calculate ``sinc(x)``,Computation/Transformation,map,,,
single,32-bit floating-point number. Character code 'f'. C float compatible.,Creation/Reading,from type,,,
singlecomplex,Composed of two 32 bit floats,Creation/Reading,from type,,,
sinh,"sinh(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Hyperbolic sine, element-wise. Equivalent to ``1/2 * (np.exp(x) - np.exp(-x))`` or ``-1",Computation/Transformation,map,,,
size,"Return the number of elements along a given axis. Parameters ---------- a : array_like     Input data. axis : int, optional     Axis along which the elements are counted.  By default, give     the tot",MetaData/Attributes,size,,,
sometrue,Check whether some values are true. Refer to `any` for full documentation. See Also -------- any : equivalent function,Computation/Transformation,reduce,,,
sort,"Return a sorted copy of an array. Parameters ---------- a : array_like     Array to be sorted. axis : int or None, optional     Axis along which to sort. If None, the array is flattened before     sor",Computation/Transformation,reduce,,,
sort_complex,"Sort a complex array using the real part first, then the imaginary part. Parameters ---------- a : array_like     Input array Returns ------- out : complex ndarray     Always returns a sorted complex",Computation/Transformation,reduce,,,
source,Print or write to a file the source code for a NumPy object. The source code is only returned for objects written in Python. Many functions and classes are defined in C and will therefore not return u,Other,other,,,
spacing,"spacing(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return the distance between x and the nearest adjacent number. Parameters ----------",Computation/Transformation,map,,,
split,"Split an array into multiple sub-arrays. Parameters ---------- ary : ndarray     Array to be divided into sub-arrays. indices_or_sections : int or 1-D array     If `indices_or_sections` is an integer,",Creation/Reading,combine/split,,,
sqrt,"sqrt(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return the positive square-root of an array, element-wise. Parameters ---------- x : ar",Computation/Transformation,map,,,
square,"square(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return the element-wise square of the input. Parameters ---------- x : array_like",Computation/Transformation,map,,,
squeeze,"Remove single-dimensional entries from the shape of an array. Parameters ---------- a : array_like     Input data. axis : None or int or tuple of ints, optional     .. versionadded:: 1.7.0     Selects",Indexing/Subsetting,reshape,,,
stack,"Join a sequence of arrays along a new axis. The `axis` parameter specifies the index of the new axis in the dimensions of the result. For example, if ``axis=0`` it will be the first dimension and if `",Creation/Reading,combine/split,,,
std,"Compute the standard deviation along the specified axis. Returns the standard deviation, a measure of the spread of a distribution, of the array elements. The standard deviation is computed for the fl",Computation/Transformation,map,,,
str,"str(object='') -> str str(bytes_or_buffer[, encoding[, errors]]) -> str Create a new string object from the given object. If encoding or errors is specified, then the object must expose a data buffer",Creation/Reading,from type,,,
str0,"str(object='') -> str str(bytes_or_buffer[, encoding[, errors]]) -> str Create a new string object from the given object. If encoding or errors is specified, then the object must expose a data buffer",Creation/Reading,from type,,,
str_,"str(object='') -> str str(bytes_or_buffer[, encoding[, errors]]) -> str Create a new string object from the given object. If encoding or errors is specified, then the object must expose a data buffer",Creation/Reading,from type,,,
string_,"bytes(iterable_of_ints) -> bytes bytes(string, encoding[, errors]) -> bytes bytes(bytes_or_buffer) -> immutable copy of bytes_or_buffer bytes(int) -> bytes object of size given by the parameter initia",Creation/Reading,from type,,,
